,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
813,sj,2005,50,2005-12-17,-0.0587,-0.07753333,0.1667571,0.1695143,0.0,299.1314286,299.2428571,294.3328571,300.8,297.5,13.6,75.07571429,0.0,15.72142857,2.171428571,25.45714286,6.028571429,29.4,21.1,30.0
814,sj,2005,51,2005-12-24,0.1077,0.0531,0.2853429,0.2935714,0.0,298.44,298.65,294.1385714,300.9,296.5,20.64,77.31571429,0.0,15.53285714,2.528571429,24.62857143,6.185714286,28.9,20.6,29.1
815,sj,2006,52,2006-01-01,-0.1062,-0.1376,0.1835,0.1697667,64.08,299.1471429,299.3071429,294.6828571,301.4,297.5,22.5,76.57857143,64.08,16.02714286,2.242857143,25.88571429,6.271428571,30.0,21.1,18.6
816,sj,2006,1,2006-01-08,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.6771429,298.8642857,293.8042857,300.3,297.2,5.76,74.50857143,16.27,15.20285714,2.1,24.65714286,6.257142857,28.3,20.6,8.1
817,sj,2006,2,2006-01-15,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.3328571,298.55,293.1085714,300.1,296.6,10.9,72.92857143,72.69,14.57142857,2.442857143,24.05714286,6.8,27.8,18.9,21.9
818,sj,2006,3,2006-01-22,-0.1942333,-0.11174,0.1015143,0.1011143,74.41,298.4014286,298.5285714,294.4171429,300.9,296.7,41.5,78.72,74.41,15.79428571,2.428571429,24.71428571,6.357142857,30.6,20.6,101.1
819,sj,2006,4,2006-01-29,0.009,-0.0458,0.1000167,0.1076833,0.0,298.2871429,298.3357143,293.5128571,299.9,296.6,16.8,74.89714286,0.0,14.89714286,2.014285714,24.28571429,5.142857143,27.2,20.6,29.2
820,sj,2006,5,2006-02-05,0.0443,-0.005,0.1681333,0.1399571,0.0,297.5414286,297.6357143,292.3471429,300.2,295.5,9.89,72.87285714,0.0,13.86,2.157142857,23.41428571,6.114285714,28.9,18.9,7.6
821,sj,2006,6,2006-02-12,-0.3084,-0.1369,0.2661,0.2104571,18.15,297.8257143,297.9928571,293.4571429,300.1,296.5,9.7,76.90714286,18.15,14.89857143,2.214285714,23.91428571,6.385714286,28.3,19.4,26.6
822,sj,2006,7,2006-02-19,0.3255,-0.02752,0.1900714,0.2061857,0.0,297.9557143,298.2428571,293.9085714,300.9,295.6,10.37,78.49428571,0.0,15.28142857,3.028571429,24.74285714,7.057142857,30.6,20.0,15.0
823,sj,2006,8,2006-02-26,-0.1032,0.1611,0.2396714,0.2859714,11.8,298.0557143,298.2071429,292.9714286,300.1,296.7,8.1,73.41428571,11.8,14.38857143,2.385714286,24.85714286,6.342857143,28.9,21.1,2.6
824,sj,2006,9,2006-03-05,-0.16734,-0.105825,0.16068,0.2190667,0.0,298.1585714,298.5642857,292.4614286,300.9,296.3,0.2,70.69714286,0.0,13.95142857,2.642857143,25.3,6.485714286,30.6,21.1,0.0
825,sj,2006,10,2006-03-12,-0.01313333,0.018275,0.1773,0.1503,0.0,297.9885714,298.1428571,293.07,300.8,295.4,7.5,74.28,0.0,14.49714286,3.428571429,25.52857143,6.842857143,30.6,21.1,3.3
826,sj,2006,11,2006-03-19,0.0109,-0.01436,0.1671,0.1572143,16.74,297.2614286,297.3928571,292.1314286,300.3,295.4,19.63,73.21,16.74,13.7,2.614285714,25.51428571,6.185714286,29.4,21.7,2.2
827,sj,2006,12,2006-03-26,,-0.10425,0.1246429,0.1394,31.34,298.0614286,298.3,293.4057143,300.4,296.0,10.35,75.52714286,31.34,14.82285714,2.857142857,25.68571429,6.185714286,29.4,21.7,7.4
828,sj,2006,13,2006-04-02,,0.0471,0.09765,0.08703333,24.44,298.3028571,298.5214286,293.5271429,301.3,296.5,5.0,74.98428571,24.44,14.93714286,3.357142857,26.65714286,7.142857143,32.8,22.2,7.9
829,sj,2006,14,2006-04-09,0.0455,0.07005,0.08821429,0.0959,174.04,298.24,298.55,294.4185714,301.2,296.2,36.3,79.60285714,174.04,15.79428571,3.185714286,25.42857143,5.642857143,30.6,21.1,84.6
830,sj,2006,15,2006-04-16,0.0165,0.01794,0.1163167,0.1032857,44.84,298.6728571,298.8142857,294.1728571,300.6,297.0,12.6,76.33285714,44.84,15.56571429,2.8,25.85714286,6.014285714,30.6,22.2,48.3
831,sj,2006,16,2006-04-23,-0.012,-0.1001,0.1578167,0.1299714,60.86,298.5914286,298.8214286,294.4528571,301.1,296.8,28.63,78.02428571,60.86,15.86571429,3.1,26.68571429,6.128571429,30.6,22.8,5.4
832,sj,2006,17,2006-04-30,0.0351,0.0351,0.1158857,0.08678571,103.35,298.8985714,299.1928571,294.4385714,302.0,296.6,26.99,76.60428571,103.35,15.83285714,3.271428571,26.31428571,6.114285714,30.6,22.8,75.2
833,sj,2006,18,2006-05-07,0.0144,0.04355,0.1209,0.09565714,54.47,298.8728571,299.1928571,294.7271429,302.2,296.5,29.05,78.09857143,54.47,16.12428571,3.385714286,26.5,6.014285714,31.1,22.2,66.1
834,sj,2006,19,2006-05-14,,0.0534,0.07054286,0.08275714,12.09,298.12,298.2928571,293.5157143,300.0,296.7,19.4,75.92714286,12.09,14.98571429,2.357142857,25.94285714,5.071428571,29.4,22.2,80.8
835,sj,2006,20,2006-05-21,0.0802,0.04546667,0.2060857,0.1872143,103.95,299.1714286,299.3071429,296.2957143,301.9,297.2,90.4,84.31,103.95,17.73428571,2.785714286,27.81428571,7.242857143,33.3,23.3,15.6
836,sj,2006,21,2006-05-28,,-0.1001333,0.2400833,0.2095714,3.7,300.5014286,300.7142857,296.3657143,302.8,299.0,6.07,78.4,3.7,17.79285714,2.971428571,29.02857143,7.714285714,33.9,24.4,0.5
837,sj,2006,22,2006-06-04,0.0582,0.033525,0.1129667,0.1009571,64.92,300.57,300.7714286,295.9128571,302.8,298.6,6.19,75.81142857,64.92,17.29,3.0,28.58571429,7.142857143,33.9,24.4,22.1
838,sj,2006,23,2006-06-11,0.0144,0.0144,0.10458,0.1338286,19.93,300.7685714,300.9071429,296.0528571,303.2,298.6,7.3,75.6,19.93,17.46428571,3.042857143,28.91428571,8.342857143,34.4,24.4,1.3
839,sj,2006,24,2006-06-18,-0.01003333,-0.0572,0.1517,0.1498833,7.56,301.0214286,301.1428571,296.3614286,303.3,299.6,12.4,75.92,7.56,17.78428571,2.742857143,28.94285714,7.671428571,34.4,23.3,34.0
840,sj,2006,25,2006-06-25,0.0255,0.04276667,0.1070429,0.1105571,19.95,300.4785714,300.5357143,296.6428571,302.4,298.7,39.52,79.69571429,19.95,18.09142857,2.814285714,28.07142857,6.757142857,33.3,23.9,25.5
841,sj,2006,26,2006-07-02,0.1035,0.1977,0.1338714,0.1229429,111.15,300.5042857,300.6357143,297.1614286,303.0,299.0,38.37,82.16,111.15,18.67142857,2.242857143,27.87142857,6.814285714,33.3,22.8,58.2
842,sj,2006,27,2006-07-09,0.063875,0.05485,0.1770333,0.1333333,52.63,300.5842857,300.6071429,296.5185714,302.4,298.8,35.3,78.60428571,52.63,17.91571429,2.614285714,27.94285714,6.842857143,32.2,22.8,26.7
843,sj,2006,28,2006-07-16,0.0193,0.06923333,0.1232714,0.1058286,56.73,300.2628571,300.4285714,296.78,303.0,298.4,64.68,81.47714286,56.73,18.21571429,2.685714286,27.84285714,6.514285714,32.8,22.8,51.6
844,sj,2006,29,2006-07-23,0.04735,0.02816667,0.1966857,0.1615429,16.61,300.2442857,300.2214286,296.5871429,302.3,298.3,40.4,80.53857143,16.61,18.01142857,2.557142857,27.48571429,6.471428571,31.7,22.8,36.8
845,sj,2006,30,2006-07-30,-0.05556667,-0.10605,0.1034143,0.1018,29.74,300.7942857,300.95,296.7628571,302.8,298.6,19.1,78.77285714,29.74,18.20714286,2.671428571,28.6,6.657142857,33.9,23.9,13.3
846,sj,2006,31,2006-08-06,-0.1145,0.09955,0.1523286,0.1531286,93.78,300.4,300.4714286,296.9585714,302.7,298.4,72.24,81.64571429,93.78,18.42714286,2.8,27.82857143,6.271428571,32.2,22.8,100.0
847,sj,2006,32,2006-08-13,0.00174,0.0136,0.1457429,0.1309857,63.83,300.2085714,300.3714286,296.57,303.1,297.9,171.58,80.65428571,63.83,18.00714286,2.857142857,27.44285714,5.4,31.1,23.9,40.9
848,sj,2006,33,2006-08-20,,0.0139,0.2238143,0.1753,3.19,300.91,301.1214286,296.84,303.0,299.3,13.5,78.62714286,3.19,18.32714286,2.471428571,28.64285714,5.3,32.2,24.4,1.5
849,sj,2006,34,2006-08-27,0.06405,0.00345,0.1773,0.1789833,70.61,300.8214286,300.9642857,297.0014286,303.1,299.0,39.5,79.81428571,70.61,18.50714286,2.757142857,27.98571429,6.771428571,32.2,23.9,30.7
850,sj,2006,35,2006-09-03,0.07515,0.079825,0.1567,0.1232,51.48,301.0685714,301.2214286,297.13,303.2,299.1,22.2,79.15428571,51.48,18.63285714,2.471428571,28.12857143,5.571428571,31.7,23.3,33.8
851,sj,2006,36,2006-09-10,0.01235,-0.02706667,0.1379857,0.1328,24.11,301.0714286,301.1571429,296.8814286,303.1,298.8,15.5,78.12428571,24.11,18.40142857,3.0,28.54285714,6.342857143,32.2,24.4,9.8
852,sj,2006,37,2006-09-17,0.026125,-0.0535,0.1424143,0.1815,67.31,301.0985714,301.3642857,296.8614286,304.2,298.8,27.2,77.93,67.31,18.38285714,3.5,28.52857143,7.2,33.3,23.9,25.3
853,sj,2006,38,2006-09-24,-0.0556,-0.0162,0.1977,0.1719286,27.18,301.4185714,301.5642857,296.7214286,303.6,299.2,9.6,75.86142857,27.18,18.21,3.414285714,28.82857143,6.8,33.3,23.9,2.3
854,sj,2006,39,2006-10-01,-0.0265,-0.03535,0.1945429,0.1676,27.63,301.3442857,301.5357143,296.8985714,304.2,299.0,18.86,76.95285714,27.63,18.39857143,3.614285714,28.95714286,6.285714286,32.8,25.0,6.2
855,sj,2006,40,2006-10-08,,,0.1755,0.1958714,12.22,301.4742857,301.6928571,296.5471429,303.7,299.6,14.1,74.73285714,12.22,18.00142857,3.071428571,28.85714286,7.385714286,33.9,24.4,7.3
856,sj,2006,41,2006-10-15,0.06305,-0.1497,0.2367333,0.2508833,44.38,301.3971429,301.4285714,296.7642857,303.2,299.2,20.4,76.00714286,44.38,18.26285714,2.542857143,28.7,7.214285714,33.3,23.9,28.0
857,sj,2006,42,2006-10-22,0.12335,0.1152,0.07027143,0.05842857,64.15,300.7557143,300.7714286,296.8442857,302.9,298.6,37.0,79.41428571,64.15,18.39428571,3.028571429,28.35714286,7.528571429,33.3,23.9,140.8
858,sj,2006,43,2006-10-29,0.04593333,-0.0364,0.1736714,0.12805,95.43,300.6828571,300.8285714,296.8771429,302.9,299.0,27.2,79.93,95.43,18.46,3.085714286,28.11428571,7.014285714,32.8,23.3,65.8
859,sj,2006,44,2006-11-05,,0.0707,0.1566143,0.1134143,15.91,300.9357143,301.0285714,297.3657143,303.4,299.3,54.12,81.08571429,15.91,18.94714286,2.771428571,28.5,5.771428571,32.2,25.0,38.0
860,sj,2006,45,2006-11-12,-0.2761,-0.0331,0.2153167,0.1843571,6.61,300.88,300.9928571,296.1642857,302.8,299.2,8.2,75.56857143,6.61,17.61714286,2.585714286,27.98571429,6.128571429,31.7,24.4,18.0
861,sj,2006,46,2006-11-19,-0.1686,-0.4561,0.1658143,0.1308143,21.29,300.4128571,300.5642857,295.0628571,302.8,298.5,13.2,72.68428571,21.29,16.46428571,2.471428571,27.18571429,6.628571429,31.7,23.3,18.5
862,sj,2006,47,2006-11-26,0.0947,-0.01176667,0.1773286,0.1929,57.01,299.3285714,299.4857143,294.6557143,302.4,296.5,26.82,75.6,57.01,16.08,3.257142857,27.04285714,7.157142857,32.8,22.8,0.8
863,sj,2006,48,2006-12-03,0.0115,,0.08832857,0.02602857,51.3,300.3428571,300.4071429,295.9157143,302.2,298.4,14.56,76.82857143,51.3,17.34571429,2.9,27.41428571,7.4,32.2,22.2,88.7
864,sj,2006,49,2006-12-10,0.0516,-0.05264,0.2320286,0.09608571,25.02,299.4957143,299.4642857,294.5742857,300.8,297.5,42.55,74.43142857,25.02,15.97,2.014285714,25.94285714,5.771428571,29.4,22.2,68.0
865,sj,2006,50,2006-12-17,-0.04176667,0.025325,0.1784571,0.1963143,0.0,299.63,299.7357143,295.5914286,301.3,298.2,18.4,78.63857143,0.0,16.98714286,2.1,26.52857143,5.942857143,30.0,22.8,6.9
866,sj,2006,51,2006-12-24,-0.0548,0.0318,0.10776,0.1255167,0.0,299.3028571,299.4714286,294.5514286,300.8,297.7,14.5,75.24,0.0,15.91714286,1.971428571,25.92857143,6.171428571,30.0,22.2,26.9
867,sj,2007,1,2007-01-01,0.2643,0.05124,0.1484429,0.1446,0.0,298.6671429,298.8928571,294.2328571,300.2,297.6,12.4,76.52857143,0.0,15.59571429,1.871428571,25.35714286,4.985714286,28.3,21.7,21.7
868,sj,2007,2,2007-01-08,,-0.03805,0.1851571,0.2065429,0.0,298.5671429,298.6857143,293.76,300.3,296.7,16.3,74.81142857,0.0,15.11571429,2.114285714,25.08571429,6.557142857,29.4,21.1,14.8
869,sj,2007,3,2007-01-15,-0.0192,-0.0043,0.0963,0.06577143,63.41,298.2171429,298.3214286,294.0157143,300.6,295.9,60.49,77.64714286,63.41,15.36857143,3.042857143,24.97142857,6.185714286,28.3,20.6,21.4
870,sj,2007,4,2007-01-22,0.1288333,0.1152,0.2486833,0.2523286,0.0,298.2042857,298.3285714,293.2142857,299.5,296.6,9.33,73.80428571,0.0,14.61428571,1.971428571,25.0,5.714285714,28.3,21.1,16.8
871,sj,2007,5,2007-01-29,,0.041,0.1046857,0.1395429,0.0,297.9457143,298.2214286,292.6971429,301.3,295.5,0.0,72.76,0.0,14.16285714,3.785714286,25.08571429,7.771428571,30.6,20.6,0.0
872,sj,2007,6,2007-02-05,-0.2156,0.0658,0.2048429,0.2347,0.0,298.5485714,298.7928571,293.7385714,300.4,296.7,0.6,74.8,0.0,15.10285714,2.5,25.6,7.057142857,30.0,21.1,3.3
873,sj,2007,7,2007-02-12,-0.0752,-0.07194,0.2439429,0.1923143,0.0,298.4442857,298.5857143,293.8271429,301.4,295.8,1.2,75.75428571,0.0,15.18428571,3.457142857,26.15714286,7.6,32.2,21.1,0.3
874,sj,2007,8,2007-02-19,0.2121,0.1016,0.1901429,0.1567857,0.0,298.71,298.8928571,293.69,301.2,295.7,6.73,73.93285714,0.0,15.09142857,3.442857143,26.41428571,8.485714286,31.1,21.7,1.5
875,sj,2007,9,2007-02-26,,-0.01975,0.006183333,0.05438333,0.0,298.3157143,298.5142857,294.2042857,301.0,296.2,23.12,78.12571429,0.0,15.56142857,2.885714286,25.62857143,7.0,31.7,21.1,22.9
876,sj,2007,10,2007-03-05,0.0543,-0.0189,0.1837,0.1208571,0.0,299.1142857,299.25,294.3285714,301.5,296.9,3.7,75.01428571,0.0,15.69714286,3.071428571,26.55714286,7.671428571,32.2,22.2,8.4
877,sj,2007,11,2007-03-12,0.0373,0.0018,0.1647571,0.1754857,0.0,299.0157143,299.3357143,294.02,301.0,296.6,1.5,74.02571429,0.0,15.38285714,2.985714286,26.71428571,8.042857143,31.7,21.7,0.3
878,sj,2007,12,2007-03-19,0.0117,0.01655,0.1626714,0.1492,9.12,298.4528571,298.6571429,293.77,301.8,296.8,5.1,75.43857143,9.12,15.16714286,2.628571429,26.85714286,7.542857143,32.8,22.2,0.5
879,sj,2007,13,2007-03-26,0.02285,0.035575,0.0701,0.08295714,33.72,298.7557143,298.85,294.3757143,300.9,297.1,25.2,76.78428571,33.72,15.74142857,2.528571429,27.12857143,7.8,33.3,22.8,7.6
880,sj,2007,14,2007-04-02,0.01886667,0.03325,0.1870571,0.1638429,90.68,297.7771429,297.8642857,293.27,299.9,296.5,36.3,76.21428571,90.68,14.77285714,2.071428571,25.6,6.014285714,30.0,21.7,40.2
881,sj,2007,15,2007-04-09,-0.0743,0.0033,0.2062167,0.2322286,13.09,298.5528571,298.6928571,293.3842857,301.2,295.9,1.2,73.30142857,13.09,14.90857143,3.071428571,26.38571429,7.628571429,32.8,20.6,3.3
882,sj,2007,16,2007-04-16,0.0689,0.04426667,0.1083571,0.08502857,0.0,299.3357143,299.5571429,294.5071429,301.7,297.6,2.22,74.83285714,0.0,15.85428571,3.0,27.72857143,8.014285714,33.3,22.8,1.8
883,sj,2007,17,2007-04-23,0.0216,0.02055,0.09744286,0.0642,69.7,299.0228571,299.25,295.4914286,302.8,296.9,63.1,81.11285714,69.7,16.90714286,3.357142857,26.87142857,7.428571429,34.4,21.7,163.1
884,sj,2007,18,2007-04-30,0.0392,0.01195,0.1393857,0.1175571,93.03,298.7757143,298.8785714,295.4685714,301.0,296.6,63.81,82.08428571,93.03,16.81714286,2.214285714,26.21428571,5.471428571,30.0,22.2,79.8
885,sj,2007,19,2007-05-07,-0.06205,-0.02765,0.1429286,0.1718429,9.83,299.4671429,299.5142857,295.54,301.8,297.6,40.3,79.19428571,9.83,16.94714286,2.771428571,27.32857143,6.771428571,31.7,23.3,20.5
886,sj,2007,20,2007-05-14,0.0019,0.01205,0.2544143,0.2370857,6.8,300.66,300.8428571,296.1757143,303.1,298.8,8.4,76.76,6.8,17.60857143,3.171428571,29.0,7.671428571,33.3,24.4,0.3
887,sj,2007,21,2007-05-21,0.05825,0.0211,0.06742857,0.07848571,6.2,300.6928571,300.85,295.6142857,302.7,298.7,2.2,73.98142857,6.2,17.00571429,3.071428571,28.75714286,8.028571429,33.3,23.9,0.5
888,sj,2007,22,2007-05-28,,0.1007333,0.1275429,0.1072571,45.7,300.4614286,300.7214286,295.85,303.3,298.3,24.9,76.02285714,45.7,17.25714286,3.557142857,28.45714286,7.057142857,32.8,23.9,17.0
889,sj,2007,23,2007-06-04,-0.0118,-0.0616,0.1468429,0.1657286,85.81,300.9614286,301.1714286,296.1071429,303.3,298.9,17.74,74.96285714,85.81,17.50714286,3.428571429,29.2,7.4,33.9,23.3,33.3
890,sj,2007,24,2007-06-11,-0.0054,-0.02493333,0.1035571,0.08591429,62.42,300.55,300.5642857,295.9757143,302.9,298.4,25.3,76.16285714,62.42,17.37,2.385714286,28.54285714,7.214285714,34.4,23.9,47.6
891,sj,2007,25,2007-06-18,0.1058,0.04328,0.1976143,0.2087,15.76,301.1457143,301.3714286,296.0857143,303.6,298.9,4.2,74.16,15.76,17.48857143,2.971428571,29.01428571,7.5,33.9,24.4,4.3
892,sj,2007,26,2007-06-25,0.2484,0.11865,0.2273429,0.1632,46.08,301.0971429,301.3071429,296.54,303.7,299.3,9.7,76.32857143,46.08,17.94714286,2.671428571,29.27142857,6.542857143,33.9,25.0,1.5
893,sj,2007,27,2007-07-02,0.0501,0.005633333,0.22295,0.1635714,19.09,301.0157143,301.1071429,296.1557143,303.2,299.1,20.5,74.92142857,19.09,17.51285714,3.1,28.84285714,6.671428571,33.3,24.4,17.3
894,sj,2007,28,2007-07-09,,0.05715,0.1622167,0.1797571,1.13,300.9714286,301.0,296.1771429,303.0,298.7,11.56,75.24142857,1.13,17.56142857,2.8,28.87142857,6.728571429,33.3,24.4,10.0
895,sj,2007,29,2007-07-16,0.0826,0.0875,0.1183571,0.0914,40.7,300.9471429,301.0857143,296.1328571,303.2,298.8,22.32,75.14285714,40.7,17.50571429,2.914285714,28.57142857,6.757142857,33.3,24.4,21.3
896,sj,2007,30,2007-07-23,-0.00695,0.0335,0.1045571,0.1148571,85.11,300.4957143,300.5428571,296.8728571,302.9,298.4,40.34,80.80857143,85.11,18.35142857,2.857142857,28.57142857,6.271428571,33.3,25.0,69.8
897,sj,2007,31,2007-07-30,0.0746,0.1004,0.2338667,0.2433714,1.02,301.0814286,301.1714286,296.0628571,303.1,299.1,8.3,74.26428571,1.02,17.46714286,2.828571429,28.62857143,6.142857143,32.8,24.4,14.5
898,sj,2007,32,2007-08-06,0.0156,0.03105,0.1343143,0.1158571,37.75,301.17,301.2571429,296.9157143,303.0,299.0,21.41,77.76571429,37.75,18.40714286,2.571428571,28.61428571,5.814285714,31.7,24.4,6.4
899,sj,2007,33,2007-08-13,,0.00625,0.1273571,0.1259429,72.44,300.9871429,301.0928571,296.9228571,303.0,299.0,25.69,78.64,72.44,18.41142857,2.528571429,28.38571429,5.985714286,31.7,23.3,24.9
900,sj,2007,34,2007-08-20,0.0331,0.0927,0.2873286,0.2724857,34.47,300.9114286,301.0642857,296.8014286,302.9,298.9,56.82,78.46142857,34.47,18.30571429,2.785714286,28.45714286,6.742857143,33.9,23.9,35.3
901,sj,2007,35,2007-08-27,0.0821,0.06376667,0.1511429,0.1315429,62.56,300.8285714,300.9785714,296.5328571,303.7,299.0,30.89,77.56428571,62.56,18.0,2.7,28.38571429,6.928571429,33.9,23.9,20.1
902,sj,2007,36,2007-09-03,,0.0433,0.2283333,0.2021857,30.77,301.2185714,301.2428571,296.4457143,303.3,298.9,19.74,75.34571429,30.77,17.87,3.0,28.31428571,6.585714286,33.3,23.9,25.9
903,sj,2007,37,2007-09-10,,0.0569,0.2385429,0.1874857,10.37,301.1171429,301.15,296.2885714,303.5,298.8,22.24,75.19571429,10.37,17.72,3.157142857,28.87142857,6.514285714,33.9,25.0,10.4
904,sj,2007,38,2007-09-17,-0.01345,0.0749,0.1525714,0.1319286,70.39,301.2171429,301.3071429,296.5614286,303.1,298.9,26.14,75.97,70.39,18.03714286,2.814285714,28.3,6.285714286,32.8,24.4,26.9
905,sj,2007,39,2007-09-24,-0.0307,-0.00294,0.1527286,0.1446286,94.37,301.0528571,301.1785714,296.51,303.5,299.0,16.15,76.40571429,94.37,17.98142857,3.585714286,28.17142857,6.028571429,32.2,24.4,21.3
906,sj,2007,40,2007-10-01,0.096,0.02476667,0.1853,0.1177286,74.5,301.0228571,301.0285714,296.6428571,303.5,299.1,17.6,77.19,74.5,18.11857143,2.685714286,27.98571429,7.242857143,32.8,22.2,86.6
907,sj,2007,41,2007-10-08,0.009,0.104,0.1181286,0.1263429,108.26,300.79,300.9428571,296.8357143,302.9,299.3,21.98,79.17857143,108.26,18.37571429,3.0,28.12857143,6.914285714,33.3,23.9,14.5
908,sj,2007,42,2007-10-15,0.021,0.1326667,0.2459429,0.1897571,17.56,301.4928571,301.6357143,296.3542857,303.6,299.4,8.3,73.86714286,17.56,17.84571429,3.185714286,29.1,7.542857143,33.9,24.4,10.2
909,sj,2007,43,2007-10-22,,-0.00915,0.1911857,0.1764,16.48,301.0071429,301.0928571,295.8742857,302.8,299.0,15.66,73.66142857,16.48,17.27571429,2.471428571,27.95714286,6.442857143,32.2,24.4,8.6
910,sj,2007,44,2007-10-29,0.1243,0.0543,0.1568143,0.1235286,137.55,299.4585714,299.5428571,296.02,302.1,297.7,174.64,81.59428571,137.55,17.50285714,2.6,26.2,5.4,30.6,22.2,89.2
911,sj,2007,45,2007-11-05,-0.2517,-0.0486,0.2051714,0.1728833,15.25,300.6042857,300.6857143,295.8385714,302.6,298.2,10.3,75.35,15.25,17.29571429,2.257142857,27.44285714,6.857142857,32.2,22.8,4.1
912,sj,2007,46,2007-11-12,-0.0589,-0.06255,0.2057429,0.2025429,42.0,299.9342857,300.1857143,295.6385714,303.1,297.5,21.4,77.48142857,42.0,17.08285714,3.542857143,26.81428571,6.685714286,31.1,22.8,65.7
913,sj,2007,47,2007-11-19,,,0.2044857,0.1562857,73.37,299.8214286,299.8857143,295.7528571,301.8,297.9,43.4,78.52571429,73.37,17.18714286,2.514285714,26.9,6.2,31.1,22.8,40.4
914,sj,2007,48,2007-11-26,-0.0595,-0.04166667,0.09091667,0.1290857,15.95,299.09,299.1928571,293.3514286,300.7,297.3,9.78,70.72714286,15.95,14.76857143,2.071428571,25.44285714,5.385714286,28.9,22.2,36.4
915,sj,2007,49,2007-12-03,,-0.04235,0.0956,0.089,17.85,299.02,299.0214286,294.2885714,300.8,297.1,68.0,75.36857143,17.85,15.67571429,2.1,25.84285714,5.4,29.4,22.8,34.5
916,sj,2007,50,2007-12-10,-0.13305,-0.04555,0.15144,0.1431714,31.3,298.9,298.9714286,294.7742857,300.9,297.0,66.72,78.01571429,31.3,16.13,2.485714286,25.77142857,5.085714286,28.9,22.2,30.2
917,sj,2007,51,2007-12-17,,-0.039,0.1734167,0.1501714,62.11,298.6685714,298.7571429,294.9771429,300.4,296.2,50.53,80.17857143,62.11,16.34428571,2.371428571,25.07142857,4.914285714,28.9,21.7,108.2
918,sj,2007,52,2007-12-24,0.0148,0.0163,0.2072667,0.1445778,0.0,298.6028571,298.75,293.9285714,300.8,295.5,2.36,75.44857143,0.0,15.31857143,2.985714286,25.08571429,6.242857143,28.3,21.1,16.8
919,sj,2008,1,2008-01-01,0.0006,-0.3096,0.2398143,0.1955571,0.0,298.0385714,298.1214286,293.5142857,299.9,296.6,27.99,76.14857143,0.0,14.91142857,1.842857143,25.4,5.3,29.4,22.2,55.5
920,sj,2008,2,2008-01-08,,-0.10825,0.3304857,0.2442857,37.24,298.1428571,298.2285714,293.5957143,300.0,296.3,37.66,76.13142857,37.24,14.98,2.057142857,24.97142857,5.014285714,28.3,21.1,64.8
921,sj,2008,3,2008-01-15,,0.0383,0.125,0.1088429,0.0,297.6271429,297.8714286,293.02,300.1,295.3,4.1,75.64285714,0.0,14.48857143,3.0,24.42857143,5.628571429,27.8,20.6,2.5
922,sj,2008,4,2008-01-22,-0.0268,-0.2153,0.1126143,0.1602143,81.22,297.9685714,298.1285714,293.6357143,299.5,296.4,27.16,77.16714286,81.22,15.06571429,2.0,24.52857143,4.585714286,27.8,21.1,83.1
923,sj,2008,5,2008-01-29,,-0.1354,0.2233,0.1709429,0.0,298.0214286,298.1785714,292.9571429,300.7,294.3,2.7,73.56571429,0.0,14.40857143,3.3,24.57142857,6.442857143,28.9,20.0,3.1
924,sj,2008,6,2008-02-05,-0.1117,-0.0032,0.2328429,0.2711714,0.0,297.2371429,297.2785714,291.5371429,299.3,295.4,19.7,70.64285714,0.0,13.22571429,2.071428571,24.21428571,5.157142857,27.2,21.1,35.9
925,sj,2008,7,2008-02-12,0.072,-0.0631,0.1502,0.1492714,0.0,297.8385714,297.9071429,292.9414286,299.3,296.5,10.17,74.22857143,0.0,14.36714286,2.157142857,24.8,6.242857143,28.3,21.1,6.4
926,sj,2008,8,2008-02-19,-0.13865,-0.09506667,0.2460571,0.2281286,0.0,297.9071429,298.0571429,293.1342857,299.6,296.4,8.3,74.78571429,0.0,14.53857143,1.885714286,24.9,5.785714286,28.3,21.7,13.3
927,sj,2008,9,2008-02-26,,0.01542,0.2116286,0.1173429,0.0,297.7657143,298.0714286,292.5028571,299.9,296.3,6.46,72.66,0.0,13.96714286,2.285714286,24.74285714,5.5,27.8,21.1,12.9
928,sj,2008,10,2008-03-04,-0.0889,-0.09003333,0.2232429,0.1541857,0.0,297.8785714,298.0071429,293.0528571,299.9,295.5,6.5,74.68142857,0.0,14.47428571,2.614285714,25.11428571,6.114285714,29.4,21.1,13.0
929,sj,2008,11,2008-03-11,-0.3214,-0.1412,0.1106429,0.1410143,0.0,297.5957143,297.6428571,292.1971429,299.5,296.1,9.38,71.93428571,0.0,13.72142857,2.085714286,25.32857143,5.814285714,28.9,22.2,4.4
930,sj,2008,12,2008-03-18,0.0449,0.02445,0.1016286,0.088,0.0,297.4042857,297.4357143,292.2057143,299.8,294.9,0.9,72.91571429,0.0,13.73714286,3.871428571,25.2,7.042857143,30.0,20.6,0.5
